orderID,barcode,categoryID,name,pricePer,retailPrice,tradePrice,unitID,count
154243900882715136820,6901028177153,21,云烟(硬苁蓉)【条装】,150,150,114.48,8,2
154243901148321127283,6901285991219,11,怡宝饮用纯净水555毫升,2,2,1.08,2,1
154243901305318278544,6901333207149,10,南方黑芝麻糊,25,25,19,4,1
15424390300752775542,6921294305166,1,胶康师傅蜂蜜绿茶,3,3,2.15,0,1
15424390300752775542,6921294305012,1,胶康师傅冰红茶,3,3,2.15,4,1
15424390877493334636,6901028075862,1,牡丹 软 盒,14,14,0,4,1
154243902128922287685,99999999-1,1,无码商品,70,70,0,0,1
154243902161021632259,6901028193498,21,芙蓉王包装,25,25,21.83,8,1
154243901348619058874,6922255447833,11,百岁山饮用天然矿泉水348ml,2,2,1.5,2,1
154243901348619058874,6914973606364,10,德芙草莓白巧克力2g,9,9,7.5,12,1
154243906934619729487,6925909980151,10,张新发槟榔5g,20,20,16,8,1
154243902168618273905,6903148099520,1,舒肤佳柠檬清新型沐浴露720ml,36,36,32,2,1
154243902480915708909,6925909980151,1,张新发槟榔5g,18,18,16,8,1
15424390254387248283,6901826817237,1,南孚电池5号粒,3,3,1.75,4,2
15424390254387248283,6901028063692,1,白沙(硬红运当头),20,20,14.31,3,1
154243902335515348369,6925909980151,1,张新发槟榔5g,18,18,15.58,8,2
15424390258987597967,6901028191043,1,白沙(精品),9.5,9.5,7.7,8,1
154243902586824372221,6901028180801,1,黄鹤楼下名楼包装,16,16,0,0,1
154243903047418271230,6925374208033,9,透明吸钩,5,5,3,4,1
154243903172419896600,6901028201711,21,芙蓉王细支包装,26,26,22.5,8,1
15424390329019014802,99999999-1,1,无码商品,2.8,2.8,0,0,1
154243903157217473828,6931630386124,1,胖哥天生有范槟榔28g,15,15,12,8,1
154243903157217473828,6901028193498,1,芙蓉王包装,25,25,21.83,8,2
154243903368423037942,6901028339940,21,云烟支云龙包装,15,15,12.93,8,2
15424390408152771705,6901285991219,1,中怡宝纯净水,2,2,1.15,4,1
15424390408152771705,6941368600225,1,酷我营养多儿童成长型乳饮品原味 200g,5,5,3.9,2,1
15424390336643651519,6901285991219,1,怡宝饮用纯净水555毫升,2.5,2.5,0,0,1
15424390336643651519,6956367338666,1,王老吉凉茶植物饮料500毫升,5,5,0,0,1
15424390336643651519,6902083886455,1,娃哈哈营养快线水果牛奶饮品（原味）500ml,4,4,0,2,1
15424390336643651519,6931273213535,1,食用槟榔（金玉满堂）20g,10,10,0,8,1
15424390336643651519,6924160712624,1,无穷盐局小翅50克,10,10,8.5,8,1
154243903512411003362,6902890234135,1,双汇香辣香肠脆,1,1,0.85,4,2
154243903512411003362,6902890233916,10,双汇Q趣孜然味香肠,2.5,2.5,1.75,4,1
154243903512411003362,6900873000371,1,康师傅红烧牛肉面,5.5,5.5,4.5,14,1
154243903600419455202,99999999-1,1,无码商品,11,11,0,0,1
154243903874115251877,6928421833493,1,雅益垃圾袋3349个,4,4,0,0,1
154243903192112801545,6901028193498,1,芙蓉王包装,25,25,21.83,8,1
154243903484115633988,99999999-1,1,无码商品,2,2,0,0,1
154243904048412807047,99999999-1,1,无码商品,34,34,0,0,1
154243908333624301040,6914973600010,1,德芙丝滑牛奶巧克力3g,7.5,7.5,0,0,1
154243908333624301040,69029875,1,士力架花生夹心巧克力20g,2.5,2.5,0,0,1
154243908333624301040,6954432710218,1,炫迈薄荷1g,6,6,0,0,1
154243908333624301040,6954432710249,1,炫迈西瓜味216g,6,6,0,0,1
154243908333624301040,6954432710195,1,炫迈跃动无糖口香糖鲜果味50g,10,10,0,0,1
154243908333624301040,6954432710225,1,炫迈炫动薄荷味无糖口香糖50g,10,10,0,0,1
154243908333624301040,6954432710256,1,炫迈水密西瓜味50g,10,10,0,0,1
154243904478023095641,6931273213559,10,食用槟榔运当头8g,15,15,0,8,1
154243904620512803581,99999999-1,1,无码商品,20,20,0,0,1
154243904627819182264,6955329214246,1,榛子巧克力味曲奇西饼100g,8,8,0,4,1
154243905023919183124,6949233200402,1,果乐刀,2,2,0,4,1
154243905583819184663,6901028046886,21,云烟包装,10,10,8.79,8,1
154243905944519181222,6901028314978,21,红塔山经典包装,7.5,7.5,6.67,8,2
154243906093912608338,6901028013062,1,真龙10元品包装,10,10,8.48,8,1
154243906093912608338,6901028013604,21,50真龙（海韵）包装,50,50,44.52,8,1
15424391318273332584,6901028111263,1,南京(炫赫门),18,18,0,4,1
154243906480019184499,6901028118170,21,利群版包装,14,14,12.29,8,1
154243905369224374005,6903148094426,1,佳洁士炫白体验牙膏晨露荷香口感120g,10.5,10.5,0,0,1
154243906420422479355,99999999-1,1,无码商品,2,2,0,0,1
154243906420422479355,6928674603232,20,鸡精调味料,6,6,4.8,4,1
154243906719323251849,99999999-1,1,无码商品,9,9,0,0,1
154243906719323251849,6901845040968,1,格力高百醇抹茶味8g,6.5,6.5,0,0,1
154243906719323251849,6924160712990,1,无穷爱辣小翅8g,1,1,0,0,5
154243906933619188910,6901028193498,21,芙蓉王包装,25,25,21.83,8,1
154243906691517538957,6951957205755,10,1元商品,1,1,0.68,8,2
154243906789815135008,6901028118996,1,利群(西子阳光),33,33,0,8,1
154243907561810557183,6901028084314,1,娇子阳光包装,10,10,8.8,8,1
154243908125519187657,6920761215687,20,加加红烧酱油500ml,6,6,0,2,1
154243907624019164728,99999999-1,1,无码商品,1388.88,1388.88,0,0,1
154243908320018226982,6901028063708,1,白沙红运当头条装,200,200,0,0,1
154243908320018226982,6956367338680,11,王老吉凉茶植物饮料310毫升,3.5,3.5,0,6,1
154243908501819181773,6902265150008,20,海天味极鲜特级酱油380ml,7,7,0,2,1
15424390852827241072,6931273213559,1,口味王和成天下,15,15,11,8,1
15424390928503784003,99999999-1,1,无码商品,22,22,0,0,1
15424390840885841957,003,1,1元零食,1,1,0.75,4,8
154243908692621192131,6921284421159,9,洁伶健康净透卫生护垫绵质25片,5.5,5.5,0,8,1
154243908692621192131,6903148031988,9,护舒宝夜用284mm5,8.5,8.5,0,8,1
154243908717417277514,99999999-1,1,无码商品,25,25,0,0,1
154243908838319185741,6916432200014,20,长康白醋500ml,4,4,0,2,1
154243909010915034968,6901028193498,1,芙蓉王包装,24,24,21.83,8,1
154243908898718488840,6901028181440,1,黄鹤楼峡谷柔情包装,30,30,26.3,8,2
154243906498313091824,6924187820067,10,洽洽香瓜子160g,6,6,3.5,8,2
154243914374317557691,99999999-1,1,无码商品,18,18,0,0,1
154243909107719354498,6901028001489,21,双喜包装,7,7,5.72,8,1
154243909189317276246,99999999-1,1,无码商品,2,2,0,0,1
154243909356815033141,6901028193498,1,芙蓉王包装,24,24,21.83,8,1
154243909130123569010,6921168509256,11,农夫山泉用天然水550ml,2,2,0,2,1
15424390945926215352,6901028193498,1,黄硬芙蓉王,25,25,21.84,8,1
15424391102293899452,6935284411218,1,卫龙亲嘴烧32克小包,1.5,1.5,0.9,8,1
15424391102293899452,6922956300871,1,路路香酥鱼仔红色,1,1,0.75,8,2
154243909282222622188,8888068,9,一元打火机筷子,1,1,0.6,4,2
154243909282222622188,6939279829996,9,靓彩碗,2.5,2.5,1.5,21,2
154243909282222622188,6939279815982,9,航空杯,2.5,2.5,1.87,21,2
154243909655519188902,6903148144459,8,舒肤佳芦荟护型香皂115g,4.5,4.5,3.7,12,1
154243909655519188902,6910019008369,8,超能内衣专用皂162g,5,5,0,12,1
15424390974158499313,6936599800117,1,林妹妹爆鸡皮,3.5,3.5,2.75,8,1
15424390974158499313,6916432200014,1,长康白醋,4,4,3.08,0,2
154243909850123564127,6921168509256,11,农夫山泉用天然水550ml,2,2,0,2,1
154243910124915038021,6901028193498,1,芙蓉王包装,24,24,21.83,8,1
15424391016876317844,6923644266066,1,蒙牛特仑苏纯牛奶250ml,5.5,5.5,4.17,3,1
15424391016876317844,6924187851160,1,洽洽焦糖瓜子,6.5,6.5,4.5,7,1
15424391016876317844,6938888888615,1,香飘飘红豆奶茶64g,5,5,4,15,2
15424391016876317844,6924743919242,1,乐事墨西哥鸡汁番茄味,6,6,4.7,8,1
15424391016876317844,6907992514147,1,伊利安慕希希腊风味酸奶芒果百香果味230g,8,8,6,2,1
154243910044615413347,6935284412918,1,卫龙大面筋106g,4,4,2.8,8,1
154243910531819188930,6900068801417,8,吉列威锋旋转双层刀架刀架2刀头,15,15,7.5,4,1
154243910531819188930,6902088132915,8,清扬多效水润养护型去屑洗发露,48,48,0,2,1
154243910599617234067,99999999-1,1,无码商品,4,4,0,0,1
154243910614112646935,6920907800913,10,好丽友巧克力派2枚68g,4,4,2.8,3,1
154243910614112646935,6931273213559,1,食用槟榔运当头8g,13,13,12,8,1
154243910614112646935,6901028193498,1,芙蓉王包装,25,25,21.83,8,1
154243910582223565128,6921168509256,11,农夫山泉用天然水550ml,2,2,0,2,1
15424391065485844253,6920180239196,1,屈臣氏清纯蒸馏水(其它)380_400毫升,3,3,1.8,4,1
154243910867818481311,6901028118170,1,利群版包装,14,14,12.29,8,4
154243911311015032055,6901028118170,1,利群版包装,14,14,12.29,8,1
154243911251619189768,6920001128210,8,郁美净浴后乳液220g,20,20,0,2,1
154243911429023567821,6921168509256,11,农夫山泉用天然水550ml,2,2,0,2,1
15424391154007734308,6925909980151,1,张新发槟榔35g,18,18,15.58,8,3
154243911681019181706,6903148047729,8,舒服佳芦荟柔肤沐浴露200ml,15,15,0,2,1
154243912897221903523,6901028191043,21,白沙品包装,10,10,7.63,8,1
154243911965415117505,99999999-1,1,无码商品,4,4,0,0,1
154243912218223569701,6921168509256,11,农夫山泉用天然水550ml,2,2,0,2,1
154243912311419185006,6940756220106,326,云南白药创可贴100片,30,30,0,3,1
154243912955419183631,6953609000039,1,味精,6,6,0,4,1
154243912936423252554,6924183905966,381,宾王扑克,3,3,0,17,1
154243912983123566378,6921168509256,11,农夫山泉用天然水550ml,2,2,0,2,1
154243913283019184438,6951438100746,1,青瓜补水洁肤湿巾10片独立装,3,3,0,4,1
154243913493415035555,6936378310073,1,食用槟榔湘潭15元色,15,15,0,7,1
15424391345147997536,99999999-1,1,无码商品,45,45,0,0,1
154243913553914027842,6938888888615,1,香飘飘红豆奶茶64g,5.5,5.5,4.5,15,1
154243913553914027842,6938888887502,1,蓝莓奶茶76g,5.5,5.5,4.5,15,1
154243913631723563808,6921168509256,11,农夫山泉用天然水550ml,2,2,0,2,1
15424391392916318627,4891028705949,1,维他奶柠檬茶,6,6,3.96,2,1
15424391347246473145,6901028063708,1,白沙红运当头条装,200,200,143.1,10,1
154243913993014002569,6938421300819,1,威力王子彩漂液,9,9,0,0,1
154243914038512578800,6924160714673,1,无穷烤香脖6g,8,8,7,8,1
154243912394117659336,6901028001489,1,双喜包装,7.5,7.5,5.72,8,1
154243913914318724301,6950251700034,1,渝妙味泡椒臭干子90g,2,2,0,0,1
154243913914318724301,6924160712716,1,无穷爱辣鸡爪50g,9,9,0,0,1
154243913914318724301,6905734202024,10,旺旺鸡蛋煎饼100g,7,7,0,8,1
154243913914318724301,6930946901014,10,步步为赢卥制块干90g,4,4,3.2,8,1
154243913914318724301,6925303793449,1,统一汤达人韩式辣牛肉汤面127g,8,8,0,0,1
154243913914318724301,6902890234135,10,双汇香辣香脆肠35g,1,1,0,8,4
15424391437654867875,6939650400097,1,翻天薯条,0.5,0.5,0,0,2
15424391437654867875,6932512600369,1,广氏(生力)菠萝啤350ml,2.5,2.5,0,6,2
15424391437654867875,6911316710016,1,阿尔卑斯特浓牛奶糖 35g,3,3,0,0,1
154243914634723565880,6921168509256,11,农夫山泉用天然水550ml,2,2,0,2,1
154243915274715033420,6920907804751,1,好丽友滋果姿软糖,5,5,0,0,1
154243914905720547833,6901028001618,21,双喜(硬经典1906)【包装】,16,16,15.05,4,1
15424391523613455999,6921294389906,1,水蜜桃1L,4.5,4.5,3.31,2,1
15424391523613455999,6917878030623,1,雀巢咖啡胶瓶装,5,5,4.13,2,5
154243915478223569723,6921168509256,11,农夫山泉用天然水550ml,2,2,0,2,1
154243915802319459007,99999999-1,1,无码商品,18.5,18.5,0,0,1
15424391780965789772,6907992400754,1,伊利牛奶片 16g,2,2,0,12,1
154243916293423567339,6921168509256,11,农夫山泉用天然水550ml,2,2,0,2,1
15424381670156182859,6923644268510,1,蒙牛真果粒(桃果粒),3.5,3.5,2.5,13,1
154243916173121226161,6901285991271,11,怡宝饮用纯净水155L,3,3,2,2,1
154243916813615413643,6958214656787,1,15元叼嘴巴食用槟榔,15,15,12,8,1
15424391707157342048,6923644281168,1,未来星营养果汁酸奶饮品莓味,48,48,38,1,1
154243916992523563163,6921168509256,11,农夫山泉用天然水550ml,2,2,0,2,1
154243918115321903976,99999999-1,1,无码商品,5.5,5.5,0,0,1
15424391890633891336,6600,1,阿尔卑斯双享棒,1,1,0.75,4,2
15424391890633891336,6920548862011,1,旺仔QQ香橙味23g,1,1,0.75,8,2
15424391748194862192,6901028163613,1,黄金叶(黄金眼),14,14,0,0,1
15424391748194862192,6901028001908,1,双喜（红玫王硬）,8.5,8.5,0,4,1
15424391748194862192,6926892524001,1,花生牛奶复合蛋白饮品,4,4,0,9,1
15424391775497246108,6925909980151,1,张新发槟榔5g,20,20,15.6,8,1
15424391775497246108,6901028191043,1,白沙精品,10,10,7.63,3,1
154243917755312475191,99999999-1,1,无码商品,48,48,0,0,1
154243918727623566180,6921168509256,11,农夫山泉用天然水550ml,2,2,0,2,1
154243919215417538914,6923450605738,10,绿箭黑加仑,10,10,6.8,6,1
154243919215417538914,6901010108165,11,第5季番石榴,3.5,3.5,2.3,2,1
15424392086133898142,6920548867313,1,旺仔QQ糖 （蓝莓味）苹果,1,1,0.75,8,1
154243919402723568280,6921168509256,11,农夫山泉用天然水550ml,2,2,0,2,1
154243919666518453536,99999999-1,1,无码商品,225,225,0,0,1
154243920048823566807,6921168509256,11,农夫山泉用天然水550ml,2,2,0,2,1
154243920086919744046,6901028196925,21,白沙天下包装,100,100,84.8,8,1
154243919394024378817,6927902030260,1,白里透红霜,19,19,0,0,1
154243920458420505708,99999999-1,1,无码商品,2,2,0,0,1
154243920458420505708,4902210265803,21,七星选包装,27,27,23,8,2
154243920769923097283,6970580810167,1,袁东家酒鬼花生,5,5,0,4,1
15424392079888554966,6901028191043,1,精品白沙,9.5,9.5,7.64,4,2
154243920804623569117,6921168509256,11,农夫山泉用天然水550ml,2,2,0,2,1
154243921333222282204,6920001158187,1,高级儿童霜,2.2,2.2,2,4,10
154243921333222282204,6920001158217,1,郁美净儿童霜25g,1.1,1.1,1.05,4,10
154243921333222282204,4891338000918,8,黑人双重薄荷牙膏225g,12,12,10.5,13,12
15424392129896321354,99999999-1,1,无码商品,5,5,0,0,1
15424392168476952378,6907878030013,11,可口可乐00毫升ET瓶,2,2,1.46,2,1
15424392188147342513,6925696400764,1,呼啦呼啦150g,3.5,3.5,2.5,7,1
15424392188147342513,6924160714109,1,无穷烤鸡小腿香辣味0g,9,9,7.8,8,1
154243922370619358644,6901028000826,21,双喜经典包装,10,10,8.58,8,1
154243922719212284751,6902890235132,1,双汇泡面排挡45g,1.5,1.5,0.87,13,2
154243922719212284751,6949995009039,10,面包,1,1,0.7,4,3
154243922719212284751,6903244370998,1,七度空间少女系列超长夜用超薄8片388mm,9,9,7.5,8,1
15424392302278452117,6901028180573,1,黄鹤楼蓝包装,20,20,16.43,8,1
154243923353315794222,99999999-1,1,无码商品,1,1,0,0,1
154243923209022629395,8888088,1,35套炮,35,35,0,0,1
15424392386038373446,6922731882516,1,ABC迷你日用小卫生巾8片,6,6,0,0,1
15424392386038373446,6923567600398,1,ABC亲柔立围甜睡420夜用绵柔表层3片,8.5,8.5,0,0,1
154243924237813893285,99999999-1,1,无码商品,10,10,0,0,1
154243923898620783355,6907992821832,11,冰工厂山楂味,2,2,1.1,16,1
154243923898620783355,6901028006699,21,硬珍品好日子,21,21,18.55,8,1
154243923898620783355,6920202888883,11,250ML装红牛/罐,6,6,4.75,6,1
154243923898620783355,6958214686180,10,叼嘴巴,6,6,4.8,8,1
154243924218915285496,6904682123016,1,达能王子巧克力夹心饼干120g,5,5,0,8,1
154243924218915285496,6920907813005,1,好丽友多鱼30g,4.5,4.5,0,3,1
154243924142024371635,6920001158187,1,高级儿童霜,3,3,0,0,1
154243924458419273164,6914782210189,1,芝士卷心酥,7,7,0,4,1
154243924458419273164,6914782203334,10,徐福记草莓酥82g,11,11,2,8,1
154243924458419273164,6914782203327,10,徐福记凤梨酥182g,11,11,2,7,1
154243924458419273164,6914782203075,10,徐福记磨堡蛋糕芝麻味90g,11,11,0,8,1
15424392450267241206,6971433420076,1,面包,3.5,3.5,2.5,4,1
15424392430585059558,6901028000642,1,双喜（硬经典）,11,11,0,0,1
154243924032824398719,6901028193498,1,芙蓉王包装,25,25,0,0,1
15424392463577167490,6901028011990,21,真龙云7S硬盒装,15,15,12.19,8,1
15424392497806002500,6975201811202,1,防风打火机,2,2,0.9,4,1
15424392693863893752,6925303773106,1,统一来一桶 辣老坛酸菜牛肉面  1*12,4.5,4.5,3.3,3,1
15424392693863893752,6900873000371,10,康师傳面（大桶）红烧牛肉面143克,5,5,4,4,1
15424392224054995628,99999999-1,1,无码商品,3.5,3.5,0,0,1
15424392224054995628,6971005590046,1,诚英面包,3,3,0,8,1
15424392224054995628,6935284412178,1,卫龙大面筋65g,4,4,0,0,1
15424392224054995628,6946689300144,1,乖浩翔脆卤凤爪35g,2.5,2.5,0,8,4
154243924865122364991,6922878166609,1,傻明豌豆20g,0.5,0.5,0,0,1
154243924865122364991,6921482334145,1,旺旺泡芙休闲饼干牛奶6g,1,1,0,0,2
15424392537787111541,99999999-1,1,无码商品,18,18,0,0,1
154243926154810134564,057719,1,特惠张新发老湘潭20元,19,19,16,0,1
154243926154810134564,6927334800561,1,湘特360g纯正白糖,7,7,5.8,0,1
154243926154810134564,6925303773106,1,来一桶酸菜方便面127G,4,4,3.25,0,2
154243926014514429612,6933125666889,10,湘潭铺子枸杞槟榔20元,20,20,0,8,1
15424392616258551655,6925909980342,1,张新发木糖醇20元槟榔,18,18,15,4,1
154243926244813393610,6926892566087,1,银鹭好粥道黑米粥,4,4,0,5132,1
15424392637115225606,6901826807641,1,南孚电池5号,2.5,2.5,1.8,0,2
15424392618216736003,6901028942928,1,双喜(软珍品好日子)【包装】,16,16,13.7,3,1
154243926812613396579,6926475202340,1,喜之郎时光海苔3g,3,3,0,8,1
15424392689904992344,99999999-1,1,无码商品,7.5,7.5,0,0,1
15424392876223895712,6924187839298,1,喀吱脆薯片（铁板烧烤味）50g,3,3,2,10,1
15424392876223895712,6924743918610,1,乐事大波浪铁板鱿鱼味70g,6,6,4.9,4,1
154243927142421748518,6901028193498,21,芙蓉王,25,25,0,4,1
154243927185920503352,99999999-1,1,无码商品,2,2,0,0,1
154243927185920503352,6901028075763,21,中华包装,45,45,38.16,8,2
154243926881124373627,6901028191043,1,白沙品包装,9.5,9.5,0,0,1
154243927558313396673,6931273213559,1,和成天下槟榔,15,15,0,8,1
154243926445624444521,6958207000788,1,劲牌苦荞茶,30,30,0,0,1
154243928466620317437,6922507804087,10,陈克明高筋细圆挂面1kg,9,9,10,8,1
15424392838308358536,6901028013789,1,真龙云包装,13,13,11.44,8,1
154243928388722624758,6924098899343,10,咖啡味硬糖400,5,5,4.4,8,2
154243928388722624758,8888012,10,米泡,5,5,4,8,1
154243920581417966099,6901028191012,1,白沙包装,6.5,6.5,3.81,8,2
154243929094413399789,6918598028013,1,波力海苔紫菜4.5g,4,4,0,8,1
154243929425117536118,6901028075763,1,合中华,45,45,38.16,8,1
154243929519923253271,6925909980236,1,张新发50元装,50,50,0,4,1
15424392558082008049,6924187828759,1,恰恰原香瓜子160g,6,6,3.95,8,1
154243930060513392949,6914973600072,1,德芙榛子巧克力3g,7,7,0,12,1
154243929971023033881,6901028193498,21,芙蓉王包装,25,25,21.83,8,1
154243930427613397241,6914973603394,1,士力架花生夹心巧克力1g,4,4,0,12,1
154243930710813396213,69029875,1,士力架花生夹心巧克力20g,2,2,0,10,1
154243930980713392757,80768258,1,KINDER健达孩版趣蛋20g,8,8,5.9,4,1
154243931743414557783,6922858211091,1,中百事500ml,3,3,2.1,0,1
15424393115045225670,6902534023811,1,227克甘竹豆鼓鲮鱼,11,11,8.9,0,1
15424393115045225670,6902534238444,1,甘竹梅菜鲮鱼,11,11,8.95,0,1
15424393115045225670,6903591018789,1,美宁火腿猪肉198G,9,9,7.2,0,1
154243931244613396555,6923450657607,1,益达无糖口香糖清爽西瓜味12片,5,5,3.5,3,1
154243931387418153676,001,1,1元小零食,1,1,0.75,4,2
154243931387418153676,6901028193498,1,芙蓉王包装,25,25,21.83,8,1
154243771902810602029,99999999-1,1,无码商品,24,24,0,0,1
15424393321573896976,6921168504015,1,尖叫蓝色500ml  1*24,4,4,3.13,2,1
154243931777313397910,6923450605530,1,绿箭金装薄荷味320g,5,5,0,3,1
154243932272710603736,99999999-1,1,无码商品,6,6,0,0,1
15424393216417341592,6952831020099,1,袜子,6,6,2.9,18,2
154243932092922627735,6935041525066,10,旺仔小馒头原味蜂蜜16g,1,1,0.75,8,1
154243932691615314777,6914973603394,1,士力架花生夹心巧克力51g,4.5,4.5,2.8,12,2
154243932691615314777,6924743919235,1,乐事意大利香浓红烩味70g,6.5,6.5,0,8,1
154243932985110098468,6901028193498,1,芙蓉王包装（黄王）,25,25,21.83,8,1
154243933090913395945,6954432710225,1,炫迈炫动薄荷味无糖口香糖50g,10,10,0,3,1
154243933148110608384,99999999-1,1,无码商品,23,23,0,0,1
15424393787643918674,99999999-1,1,无码商品,45,45,0,0,1
154243933006824379258,6920001158217,1,儿童霜,2,2,0,0,1
154243933149721411882,6920952712087,1,QQ可乐软糖23g,1,1,0,0,2
15424393324266184381,6940896003201,1,百宝箱,10,10,7,8,1
15424393221653189364,6901028006408,1,双喜(硬祥和好日子)小盒,11,11,9.33,3,1
154243933687113394438,6914973603394,1,士力架花生夹心巧克力1g,4,4,0,12,1
154243934238417538766,6927119003576,11,东北大板草莓奶90g,3,3,0,13,1
154243934238417538766,6927119000056,1,蓝莓大板,5,5,3.25,4,1
15424393435318912726,6901028193498,1,芙蓉王包装,25,25,21.83,8,1
154243934513119273155,6931273201099,1,青果槟榔,18,18,0,4,1
15424393057962002913,6922424815265,1,洁玉素色多臂毛巾JY331F,8,8,5,10,1
154243935034610018131,6901028118170,1,利群版包装,14,14,12.29,8,1
15424393512023505699,6909493632443,1,和路63244雪千层雪棒,5,5,5,9,1
15424393512023505699,6923555245624,1,1L汇源100橙汁,13,13,11.6,4,1
15424393512023505699,6947503760588,1,晨光白板笔MG216（蓝色）,4,4,1.5,13,2
15424393507096321169,6920202888883,1,红牛维生素功能饮料250ml,6,6,0,4,1
15424393551427221873,6931273213559,1,和成天下15元装食用槟榔,15,15,11,4,1
15424393621147042782,1,1,棒棒糖,0.5,0.5,0,4,2
154243937114118273583,6920550100194,9,手工纸,4,4,3,4,1
154243937085524379506,99999999-1,1,无码商品,1,1,0,0,1
15424393768839123419,6925909980342,1,张新发木糖醇20元槟榔,18,18,16,4,1
15424393768839123419,6901028193498,1,芙蓉王(硬)【包装】,25,25,21.83,4,1
15424393643577966039,99999999-1,1,无码商品,2,2,0,0,1
15424393643577966039,6933125677816,1,枸杞槟榔湘潭铺子秘制,14,14,12,8,2
154243937992718274339,6938902619348,9,花香润肤沐浴露养嫩白,18,18,12,4,1
154243938320018371192,99999999-1,1,无码商品,10,10,0,0,1
154243938320018371192,6909995110586,10,旺旺米雪饼4g,6,6,4.75,8,1
154243938320018371192,6911988011862,10,达利园蛋黄派200g,6,6,5,7,1
154243938320018371192,6901668005717,10,奥利奥原味夹心116g,6,6,5,3,1
154243938684020219118,6902890234135,10,双汇香辣香脆肠35g,1.5,1.5,0.83,7,4
154243938684020219118,6931273201099,10,青果槟榔,20,20,16,4,1
154243937691920115172,6901028191043,21,白沙品包装,9.5,9.5,8.5,8,1
154243937691920115172,6901028075916,21,大前门包装,8,8,6,8,1
154243938759023142322,6901028942928,21,双喜珍品好日子包装,15,15,13.78,8,1
154243938759023142322,6925303730574,11,统一阿萨姆原味奶茶500ml,4,4,3,2,1
15424393898437964909,6901028191012,1,软白沙,6.5,6.5,3.82,8,1
154243938688817659304,6921168558032,1,东方树叶乌龙茶480ml,4.5,4.5,0,0,1
154243938688817659304,6901028191043,1,白沙品包装,9,9,7.63,8,1
15424393911436229059,6939947700169,1,江中猴姑早餐米稀米糊（杯装）,9,9,0,4,1
15424393911436229059,6958620700319,1,友臣肉松饼 68g,4,4,0,6,2
15424393495602004296,6901209254178,11,光明莫斯利安巴氏杀菌热处理风味酸牛奶莓莓95g,8,8,0,3,1
15424393495602004296,4897042511610,1,小圆脸蓝莓味,15,15,9,7,1
15424393495602004296,6928804010114,1,500ml可口可乐零度汽水,3,3,2,2,1
15424394028872774201,6956215500016,1,我爱你(调味面制品),0.5,0.5,0.34,0,3
15424394028872774201,6943466901150,1,冰糖杨梅,12,12,9,0,1
154243939295522263219,4719579946157,21,阿里山泰典蓝硬包装,27,27,23.53,8,1
154243939990116604310,99999999-1,1,无码商品,5,5,0,0,1
154243939990116604310,99999999-2,1,无码商品,40,40,0,0,1
154243939990116604310,99999999-3,1,无码商品,132,132,0,0,1
154243939935618335762,99999999-1,1,无码商品,6,6,0,0,1
154243941100918776206,6901028046886,21,云烟包装,10,10,8.79,8,1
154243939535724379629,6956558913191,1,黄金渔翅,2,2,0,4,1
154243938746919458541,99999999-1,1,无码商品,10,10,0,0,1
15424394010836299951,99999999-1,1,无码商品,5,5,0,0,1
15424394010836299951,6925425424498,1,口力长尾橡皮糖15G,1,1,0.68,4,2
15424394010836299951,6924743918610,1,乐事70g铁板鱿鱼味大波浪薯片,6,6,4.82,8,1
15424394010836299951,6911988006455,1,可比克60g薯片番茄味,3.5,3.5,2.71,8,2
15424393962534229095,99999999-1,1,无码商品,14,14,0,0,1
154243940024917531341,6921294305012,1,冰红茶,3.5,3.5,0,1,1
154243940024917531341,6924743915060,1,乐事原味,4.5,4.5,2.84,8,1
154243941654918776095,6901028046886,21,云烟包装,10,10,8.79,8,1
154243940521322261884,6901028191043,21,白沙精品一代包装,10,10,7.63,8,1
154243940738222054246,6901028193498,21,芙蓉王包装,25,25,21.83,8,1
154243940836923255050,6901028118170,21,利群版包装,15,15,12.29,8,2
154243940955810115184,6923976181228,1,溜溜梅话梅40g,4.5,4.5,3.5,8,1
154243940955810115184,6923450603574,1,彩虹糖原果味30g,4,4,3.3,4,3
154243940955810115184,6924743915848,1,乐事翡翠黄瓜味104g,8,8,6.5,14,1
154243940955810115184,6907592001245,1,王致和精制料酒00ml,6,6,0,2,1
15424394142888606593,6922868286959,1,心相印优选三层长卷纸卫生纸,15,15,0,21,1
15424394142888606593,6925779100116,1,炒蚕豆,5,5,0,8,1
15424394273533896595,6952201700613,1,小样碎碎冰 双兯棍,0.5,0.5,0.3,10,1
15424394064996004785,6921168504022,1,尖叫纤维型550ml,4,4,3.08,2,2
15424394183728435198,6901028015301,1,真龙天下条装,85,85,74.2,10,1
15424394276035775865,99999999-1,1,无码商品,2,2,0,0,1
15424394276035775865,99999999-2,1,无码商品,8.2,8.2,0,0,1
15424394276035775865,6931780720885,1,天地壹号苹果醋330Ml,4.5,4.5,3.2,6,1
154243942286721632211,6917878030623,11,雀巢丝滑拿铁咖啡268ml,6,6,4.13,2,2
15424394255754303638,6901028005029,1,硬金五叶神（包）,12,12,10.28,0,1
154243942470923954894,6901424333948,1,王老吉250ml,2,2,0,0,1
154243942470923954894,6901028942966,1,双喜金樽好日子包装,28,28,0,0,1
154243942322519053667,10,2,小麻辣,1,1,0.75,8,6
154243942322519053667,6925303773182,10,统一一桶农家小炒肉面85g,4,4,3,14,1
